,año,mes,LAJA_I,ANGOSTURA,ANTUCO,ABANICO,ELTORO,RALCO,PANGUE,MAMPIL,PEUCHEN
266,1982,6,82.19731696482657,281.38513463285307,99.90815869033378,8.080294610893995,105.59065640594694,386.15837271999993,66.61818527133332,42.07219870833333,67.3758757361111
267,1982,7,58.30128819333543,497.6042683632511,111.89524299514845,8.56573139159242,118.87573432933723,692.8032410161287,99.00901200483868,46.69641598118279,76.63612311827956
268,1982,8,29.28272912063632,252.47782150349556,71.36723648207479,6.864767698288884,69.62890138122947,354.1925134612902,49.246548373870965,37.540801236559126,58.7138969623656
269,1982,9,49.89301367871539,367.08303104240906,111.54554195324828,6.388891643477757,133.69138346524366,595.2614027133332,68.93126502633332,45.693442583333315,74.78654963888886
270,1982,10,26.212323790767503,341.013410855699,104.714983880909,7.20023616750398,139.64831389225407,585.7379408483874,49.61307286580642,46.65796934139782,77.0924815860215
271,1982,11,2.4243235704323567,212.4553860302031,90.66173020013422,7.955409806035491,159.56814784513466,521.6452044633337,27.81046037066668,41.69777913888888,70.13192488888893
272,1982,12,2.3980070265091022,152.7374856892413,98.30457480336891,8.955994894731415,159.79527878803736,448.44346613548396,12.453942888903219,36.29103912634408,64.96889689516132
273,1983,1,9.154277117496616,89.39441787851108,52.49814255882005,8.186810207129385,90.04074500881163,239.35739919354825,8.777817287580646,21.9006977016129,39.82060280913977
274,1983,2,8.249999999999996,52.42057447144259,27.41862,7.856999999999985,37.80054271500002,134.00000001249995,9.000000000750003,13.442144657738087,24.029602336309505
275,1983,3,2.5414185701499488,38.95896405221649,14.66587767595774,6.465473363654317,21.06458171304392,73.93842538193549,15.781704042580651,9.904956353494622,16.237379838709675
276,1983,4,1.9008512844730108,47.84267485007283,12.327615705769094,5.802608311751032,23.998549000582724,79.64387559161287,12.052706575161293,5.447508706295528,7.659233330818597
277,1983,5,5.866558196513302,72.58370190595436,16.622621542848382,4.6367941485973505,26.22976372345209,98.21973859161295,15.895254776774186,9.478478314516133,13.817826370967738
278,1983,6,37.14592791519434,192.9459739710814,95.87958816130836,6.964568829875049,108.51100026844803,261.69918137,29.767640214333355,27.17817573611112,43.24582102777777
279,1983,7,43.689456592336036,174.06079350337797,55.306103239548534,5.246284711136294,57.450943118881,247.54363615161304,14.652474625548395,39.8282727016129,63.501191706989225
280,1983,8,7.801728224477868,123.66884632429134,50.018385051060086,3.4173956268464893,46.273605647672014,245.49941113225813,13.211511170516129,29.070646008064507,44.05568755376341
281,1983,9,3.325504873294346,107.79802202072763,44.96911311579537,2.5582414390589014,47.1499162807261,264.5983588766668,10.531611931466669,28.363193347222225,44.883714180555586
282,1983,10,1.2144212523719156,134.12406490740946,68.2967929789317,2.9970594996844575,100.6922802153269,484.0557215645161,15.689753691064523,29.031929462365603,47.630284623655896
283,1983,11,1.8026172076249354,99.02252127957169,63.029717759056936,3.8821275490740503,108.61238629237755,454.26732704333324,16.234901726333334,26.126943222222245,44.09346619444446
284,1983,12,15.763544710505181,62.142029386678686,25.468795004203386,2.5103943127113935,46.914298603371606,184.55099620967738,10.90029648361291,18.986588803763436,34.4315198252688
285,1984,1,17.54810070384601,37.44430762646453,12.196280171000486,2.9039353263335794,26.70922943025115,99.17890354645161,7.323127409483873,13.926476129032265,25.164362809139785
286,1984,2,12.659999999999993,33.02931570001586,9.320760000000002,2.5339999999999994,15.674218168000014,70.89999999999998,11.600000002500007,10.879197005952387,19.378233199404754
287,1984,3,10.989967947066484,26.028433187315954,7.918623333313702,2.4558912523832235,20.10020242634434,59.24452872354843,9.984026772451612,7.786601521505382,12.646135081989254
288,1984,4,5.3955157924421755,30.177455552382952,7.080911623041239,2.041329361394294,20.836338667747654,50.28417637322582,12.07256746451613,2.559177272199098,3.195502065816859
289,1984,5,16.713256190834066,171.9842084889685,26.695595261306,3.85606031857355,44.16799063383729,198.77586580258065,29.547569517419344,22.872307620967728,35.34000384408601
290,1984,6,22.243725043177896,156.57674019518015,36.28421543359032,3.2325806593013366,41.49937927587191,206.10292397666674,12.041472439000005,29.70904463888891,45.57647766666666
291,1984,7,40.62949351965277,352.7641262473364,83.46783923555206,5.807592683626838,71.52563035450443,482.4911578741937,59.78325813935484,44.96623743279567,72.9662921370968
292,1984,8,22.198554868769595,120.05872326337236,35.74316462362442,2.844476357647515,34.0670629003549,229.8966562580645,9.673997466645162,26.941615389784946,40.75329063172042
293,1984,9,15.999833368048325,204.6556461375508,76.50584625516514,4.289187720769684,68.46551589408956,397.9794729499999,26.55602062896668,35.67480100000001,57.29242302777782
294,1984,10,23.944860407927088,318.9094284985056,120.56356456749799,5.911004651089136,161.36836559697176,671.2879976225807,40.491148342580665,41.73709302419357,68.93222751344088
295,1984,11,0.7399999999999997,233.48883516460208,100.07849516772538,7.2742861252207724,165.38148938806043,700.2011761199994,35.68282894966668,45.543484499999984,75.87267031944445
296,1984,12,9.714294982152705,115.0037444575094,83.53624427851888,6.625821883956511,138.94267180326446,494.7458679516126,13.578080882322578,34.76625565860217,63.3978293682796
297,1985,1,12.063178215586614,71.30028297138124,37.31492495487441,4.7097997617354235,66.12163778530636,226.80629600645167,14.629046127741924,25.532579287634427,46.50399309139787
298,1985,2,8.779999999999998,36.565684315808824,18.762869999999996,3.9380000000000104,30.57606365999999,118.99725429999998,7.005491359000003,15.350253050595244,27.492535535714293
299,1985,3,7.071986417657047,29.90541174152829,12.350523984842448,3.9767933639291644,22.436138584035998,77.84769686129033,12.997201979677424,10.724172604838712,17.62619630376344
300,1985,4,15.635533414851503,70.1984115610362,16.50827821812546,3.744532572203922,33.43931086666216,115.15144216161292,8.104324534612907,10.217915735908774,15.05647080818592
301,1985,5,46.09410055544099,294.88884230132373,67.05367533915854,5.111081891205493,88.56555268499147,346.2710722041936,38.7521842616129,22.30779182795698,35.17014943548386
302,1985,6,37.119694915254236,173.57858497929615,60.2278612616925,5.570337362488081,84.95020264417754,419.1022169900001,24.52674228566667,34.47762255555554,53.32909077777777
303,1985,7,15.153592194344878,236.268885891218,84.17749486432992,6.419743114585554,92.32490803129325,440.8496058129032,24.717925115161265,37.65571872311829,59.30930677419359
304,1985,8,1.307401759530791,85.81340506337791,34.03832965902343,3.9169711831266674,44.33002074557909,199.74155097096784,14.075273549354831,20.35380545698923,30.502561048387072
305,1985,9,0.7399999999999997,110.39297120032124,49.22455821165877,4.167693002235818,57.97838364784145,211.15648968000005,8.244006047133333,24.225907555555555,38.38336538888891
306,1985,10,0.7399999999999995,126.8872372131708,64.6687855466537,4.649240503778356,83.36921666952047,261.1537986548386,10.874589752741938,29.536421344085994,48.447966801075225
307,1985,11,2.1562764456981673,124.10253974583419,63.6324974466164,4.909332147216734,90.15311902347315,298.9675165933333,10.461563550066666,34.47596224999998,58.30672768055552
308,1985,12,3.29172861333091,48.29086043888984,27.741227184128935,3.87015963603064,40.10633134554948,138.4121058741936,6.1613159631935455,20.02901444892473,36.35623919354838
309,1986,1,4.7760785473371135,32.542076081802335,14.926553500569433,3.940876359306406,22.057119519766506,77.8529211412903,11.91969364341936,14.412986491935495,26.05533286290324
310,1986,2,4.680000000000001,29.482018055676207,11.729550000000005,4.92299999999996,20.326523444999992,67.49999999999999,11.899999999999997,13.30970525744048,23.78924450892858
311,1986,3,4.214025619058219,32.1246418848606,9.975609753770932,4.55155274489232,18.74141277245643,60.84569843322581,11.654755590645163,9.115651538978492,14.899272204301084
312,1986,4,14.034781154395878,69.85484142944662,18.76991410412695,3.0170881826143776,34.65872305915034,99.90817542806452,17.49022456806452,9.819838557708989,14.597254224332294
313,1986,5,22.07415272913344,248.19550395662034,117.71428223814583,6.525389118788002,120.30559342978007,324.5430777796774,55.32116721999999,33.24304068548386,53.69850798387096
314,1986,6,81.70355325343112,465.0888634757938,181.49763223937137,10.12302541985276,171.9908002330629,698.3177681066667,46.88834606933336,45.04118306944444,73.00093223611111
315,1986,7,37.640129503588255,126.44778110594179,62.978771818502636,6.5522288311926875,69.19096274531655,342.7169336903223,22.009624606774185,25.47395978494625,38.44811971774195
316,1986,8,9.026400685127033,206.84735555314168,53.03367076127474,6.848573300398511,85.81660032392185,442.57203160322604,44.9874279967742,36.41379424731182,56.23096408602147
317,1986,9,18.37471222364333,119.33319617210552,52.243936179002525,4.8722004348374535,63.737580542006796,305.9056415900001,18.6941384734,27.487118541666657,43.55320211111112
318,1986,10,24.52000297947118,120.86177889219996,65.2199995178027,5.468773262213898,116.20242101295403,392.29253113870965,17.159988783870965,24.762170913978483,40.4817941532258
319,1986,11,33.87811298315165,206.4542375088379,75.46817666055898,4.838974049071466,110.5564118886578,345.6762651766667,16.836576383333334,25.88445940277779,43.19940079166667
320,1986,12,26.818927032964872,124.06845090097394,59.14966124090475,5.43801942355372,82.33787436316717,348.0365115516128,14.43962182122581,36.32069440860212,63.915516532258096
321,1987,1,16.749312042973024,43.62600803109048,23.970216166909225,4.244594674139168,35.28722897011969,125.01424577999994,7.029400111032258,12.934376569892478,23.34736965053764
322,1987,2,14.950000000000003,33.818540269730214,19.357939999999996,3.8684999999999508,22.824265943,78.60000000249998,16.8,10.182663864583333,18.114129047619045
323,1987,3,15.306335106741189,34.155129281428884,15.615298244118318,3.441788483558456,26.980463320095527,73.30260837935484,12.7995389667742,9.61802066397849,15.76068014784947
324,1987,4,14.750691419059025,28.493073283541236,13.56027882764745,2.9706638361977054,20.49496815550145,68.88751218677416,9.251548944096772,3.2350811880853265,4.24699617009192
325,1987,5,4.2669678360509185,49.88060549541074,17.623650186858846,2.703007676858073,25.080101861287183,82.21549701967739,14.232062023225813,6.717833801075272,9.560971809139783
326,1987,6,8.993684210526315,151.25322336821975,53.12727630828939,4.982390726780893,73.00746727251722,270.07464930666663,39.776507198666664,24.091271527777767,36.716067180555555
327,1987,7,24.485212544446924,268.59227637843253,109.41195240749404,5.804621718551457,102.62337066816589,449.3065226612904,87.18172250516128,35.784820712365594,56.78950729838714
328,1987,8,15.389890445643642,266.9149939327444,86.16546705747402,5.769280846358296,66.4589249083875,388.85939855806436,65.80728775096772,42.81832139784948,68.26690618279574
329,1987,9,7.3437022242396734,144.88998966134477,68.63563575278627,5.780500340035101,64.97847411969693,338.7993844166665,14.215439638333331,33.6638288888889,53.68168038888892
330,1987,10,5.243160008545183,182.4196012473459,108.87856523260679,7.581503898343829,145.89360708214426,499.69249330322555,42.533203926129026,36.29352362903227,59.83278846774193
331,1987,11,17.412471633430282,128.2917282701335,79.47838410158514,6.127740030260614,128.8024344549386,340.8233583866667,10.721738417300005,31.33352122222221,52.90864011111109
332,1987,12,16.079964870352974,48.799229709682166,39.36283741723088,4.017483783138636,56.640815336676525,161.9099076806452,7.200270706096776,19.424175967741927,35.246889502688184
333,1988,1,15.602667104107772,39.80614250511884,24.408833796001698,3.870676768569808,31.364542655376873,102.74650216516135,6.118103447935484,14.678703104838702,26.548304139784936
334,1988,2,16.06000000000001,28.203316851099093,15.949629999999997,3.7600000000000504,24.93216574399999,66.39999999999995,12.499999999999996,12.718633119047622,22.716536413690495
